# 20150504-105657.csv [generated by /home/warreee/attenload/adsparse-wave.pl]
# scope data:
# Ch1 V/DIV  : 1 V ( 1V )
# Ch1 Voffset: -400e-3 V ( -400mV ) [-10]
# Ch2 V/DIV  : 1 V ( 1V )
# Ch2 Voffset: -480e-3 V ( -480mV ) [-12]
# Timebase (time/DIV)  : 1e-3 s ( 1ms )
#  { screen range 18*(t/DIV)= 18ms }
# Sampling rate (scope Acquire menu,2CH RealTime): 500e3 Hz [Sa/s] ( 500kHz )
#  {eqv.period: 2us range: 32ms }
# Sampling interval (scope USB FlashDrive .CSV)  : 2.0000002e-6 s ( 2.0000002us )
#  {eqv.freq: 499.999950000005kHz range: 32.0000032ms }
# Sampling interval (screen_range/num_samples)   : 1.125e-6 s ( 1.125us )
#  {eqv.freq: 888.888888888889kHz }
# Time Ranges 32ms > 18ms: assume resample +recalc;
#  { final timestep: 2e-6 / 2us {eqv.freq: 500kHz range 32ms }}
# Oversample factor: 1.0 ( -- 1.777778 1 0.777777777777778 )
# Time offset: 5.40000009536743e-3 s ( 5.40000009536743ms )
# Single Btn: 0 (Off); Run/Stop Btn: 1 (Run[G])
# Trigger: status= 3 (Trig'd); mode change= 0 (TrigModeSettled)
# Real volt ranges: ch1 (-400e-3,0) ; ch2 (-240e-3,3.56)
# Real voltsteps: ch1 40e-3 ; ch2 40e-3
# Number of samples in data: 16000 (ch1: 16000 ; ch2: 16000)
#ssf V/DIV1 1V V/DIV2 1V T/DIV1 1ms T/DIV2 1ms Toffs 5.4ms
#ssf CH1: probe 2:10X couple 0:DC BWL 0 INV 0 Filt 0 FiltType 0:low-pass
#ssf CH2: probe 2:10X couple 0:DC BWL 0 INV 0 Filt 0 FiltType 0:low-pass
#ssf Trigger: level 800mV mode 0:Auto SRC 1:CH2 Type 0:Edge Couple 0:DC Holdoff 100ns
#ssf          EdgeSlope 0:Up PulseWhen 0:P<
#ssf          VidPol: 1:Down VidSync: 0:AllLines VidStd 1:NTSC
#ssf          SlopeVertical 0:Top SlopeWhen: 1:R< SlopeTime: 1ms
# ------------------------
# (sample index), (ch1 raw uint), (ch2 raw uint), (time [s]), (ch1 [V]), (ch2 [V])
# ------------------------
268,109,117,0.000536,-360e-3,40e-3
269,109,116,0.000538,-360e-3,0
270,109,116,0.00054,-360e-3,0
271,109,117,0.000542,-360e-3,40e-3
272,109,117,0.000544,-360e-3,40e-3
273,109,116,0.000546,-360e-3,0
274,109,117,0.000548,-360e-3,40e-3
275,109,116,0.00055,-360e-3,0
276,109,116,0.000552,-360e-3,0
277,109,116,0.000554,-360e-3,0
278,109,116,0.000556,-360e-3,0
279,109,116,0.000558,-360e-3,0
280,109,117,0.00056,-360e-3,40e-3
281,109,117,0.000562,-360e-3,40e-3
282,109,117,0.000564,-360e-3,40e-3
283,110,117,0.000566,-320e-3,40e-3
284,109,117,0.000568,-360e-3,40e-3
285,109,117,0.00057,-360e-3,40e-3
286,109,117,0.000572,-360e-3,40e-3
287,110,117,0.000574,-320e-3,40e-3
288,109,116,0.000576,-360e-3,0
289,109,117,0.000578,-360e-3,40e-3
290,109,117,0.00058,-360e-3,40e-3
291,109,116,0.000582,-360e-3,0
292,109,117,0.000584,-360e-3,40e-3
293,109,117,0.000586,-360e-3,40e-3
294,109,117,0.000588,-360e-3,40e-3
295,109,116,0.00059,-360e-3,0
296,109,117,0.000592,-360e-3,40e-3
297,109,117,0.000594,-360e-3,40e-3
298,109,116,0.000596,-360e-3,0
299,109,116,0.000598,-360e-3,0
300,109,116,0.0006,-360e-3,0
301,109,117,0.000602,-360e-3,40e-3
302,109,116,0.000604,-360e-3,0
303,109,116,0.000606,-360e-3,0
304,109,116,0.000608,-360e-3,0
305,109,116,0.00061,-360e-3,0
306,109,117,0.000612,-360e-3,40e-3
307,109,116,0.000614,-360e-3,0
308,109,116,0.000616,-360e-3,0
309,109,116,0.000618,-360e-3,0
310,109,116,0.00062,-360e-3,0
311,109,116,0.000622,-360e-3,0
312,109,117,0.000624,-360e-3,40e-3
313,109,117,0.000626,-360e-3,40e-3
314,109,116,0.000628,-360e-3,0
315,109,116,0.00063,-360e-3,0
316,109,116,0.000632,-360e-3,0
317,109,117,0.000634,-360e-3,40e-3
318,110,117,0.000636,-320e-3,40e-3
319,109,116,0.000638,-360e-3,0
320,109,116,0.00064,-360e-3,0
321,109,116,0.000642,-360e-3,0
322,109,117,0.000644,-360e-3,40e-3
323,109,116,0.000646,-360e-3,0
324,109,116,0.000648,-360e-3,0
325,109,116,0.00065,-360e-3,0
326,109,116,0.000652,-360e-3,0
327,109,116,0.000654,-360e-3,0
328,109,116,0.000656,-360e-3,0
329,109,116,0.000658,-360e-3,0
330,109,117,0.00066,-360e-3,40e-3
331,109,116,0.000662,-360e-3,0
332,109,117,0.000664,-360e-3,40e-3
333,109,117,0.000666,-360e-3,40e-3
334,109,116,0.000668,-360e-3,0
335,110,116,0.00067,-320e-3,0
336,109,116,0.000672,-360e-3,0
