# 20150421-173126.csv [generated by /home/warreee/attenload/adsparse-wave.pl]
# scope data:
# Ch1 V/DIV  : 1 V ( 1V )
# Ch1 Voffset: -400e-3 V ( -400mV ) [-10]
# Ch2 V/DIV  : 1 V ( 1V )
# Ch2 Voffset: -480e-3 V ( -480mV ) [-12]
# Timebase (time/DIV)  : 5e-3 s ( 5ms )
#  { screen range 18*(t/DIV)= 90ms }
# Sampling rate (scope Acquire menu,2CH RealTime): 125e3 Hz [Sa/s] ( 125kHz )
#  {eqv.period: 8us range: 128ms }
# Sampling interval (scope USB FlashDrive .CSV)  : 8e-6 s ( 8us )
#  {eqv.freq: 125kHz range: 128ms }
# Sampling interval (screen_range/num_samples)   : 5.625e-6 s ( 5.625us )
#  {eqv.freq: 177.777777777778kHz }
# Time Ranges 128ms > 90ms: assume resample +recalc;
#  { final timestep: 8e-6 / 8us {eqv.freq: 125kHz range 128ms }}
# Oversample factor: 1.0 ( -- 1.422222 1 0.422222222222222 )
# Time offset: 0 s ( 0s )
# Single Btn: 0 (Off); Run/Stop Btn: 1 (Run[G])
# Trigger: status= 3 (Trig'd); mode change= 0 (TrigModeSettled)
# Real volt ranges: ch1 (-400e-3,0) ; ch2 (-240e-3,3.56)
# Real voltsteps: ch1 40e-3 ; ch2 40e-3
# Number of samples in data: 16000 (ch1: 16000 ; ch2: 16000)
#ssf V/DIV1 1V V/DIV2 1V T/DIV1 5ms T/DIV2 5ms Toffs 0s
#ssf CH1: probe 2:10X couple 0:DC BWL 0 INV 0 Filt 0 FiltType 0:low-pass
#ssf CH2: probe 2:10X couple 0:DC BWL 0 INV 0 Filt 0 FiltType 0:low-pass
#ssf Trigger: level 640mV mode 0:Auto SRC 1:CH2 Type 0:Edge Couple 0:DC Holdoff 100ns
#ssf          EdgeSlope 0:Up PulseWhen 0:P<
#ssf          VidPol: 1:Down VidSync: 0:AllLines VidStd 1:NTSC
#ssf          SlopeVertical 0:Top SlopeWhen: 1:R< SlopeTime: 1ms
# ------------------------
# (sample index), (ch1 raw uint), (ch2 raw uint), (time [s]), (ch1 [V]), (ch2 [V])
# ------------------------
274,112,116,0.002192,-240e-3,0
275,112,116,0.0022,-240e-3,0
276,112,116,0.002208,-240e-3,0
277,112,116,0.002216,-240e-3,0
278,112,116,0.002224,-240e-3,0
279,112,116,0.002232,-240e-3,0
280,112,116,0.00224,-240e-3,0
281,113,116,0.002248,-200e-3,0
282,112,116,0.002256,-240e-3,0
283,113,116,0.002264,-200e-3,0
284,113,116,0.002272,-200e-3,0
285,112,116,0.00228,-240e-3,0
286,112,116,0.002288,-240e-3,0
287,112,116,0.002296,-240e-3,0
288,112,116,0.002304,-240e-3,0
289,112,116,0.002312,-240e-3,0
290,112,116,0.00232,-240e-3,0
291,112,116,0.002328,-240e-3,0
292,112,116,0.002336,-240e-3,0
293,112,116,0.002344,-240e-3,0
294,112,116,0.002352,-240e-3,0
295,112,116,0.00236,-240e-3,0
296,112,116,0.002368,-240e-3,0
297,112,116,0.002376,-240e-3,0
298,112,116,0.002384,-240e-3,0
299,113,116,0.002392,-200e-3,0
300,112,116,0.0024,-240e-3,0
301,112,116,0.002408,-240e-3,0
302,112,116,0.002416,-240e-3,0
303,112,116,0.002424,-240e-3,0
304,112,116,0.002432,-240e-3,0
305,112,116,0.00244,-240e-3,0
306,112,116,0.002448,-240e-3,0
307,112,116,0.002456,-240e-3,0
308,112,116,0.002464,-240e-3,0
309,112,116,0.002472,-240e-3,0
310,113,203,0.00248,-200e-3,3.48
311,112,203,0.002488,-240e-3,3.48
312,112,203,0.002496,-240e-3,3.48
313,112,202,0.002504,-240e-3,3.44
314,112,201,0.002512,-240e-3,3.4
315,113,202,0.00252,-200e-3,3.44
316,112,201,0.002528,-240e-3,3.4
317,112,201,0.002536,-240e-3,3.4
318,112,201,0.002544,-240e-3,3.4
319,112,201,0.002552,-240e-3,3.4
320,112,201,0.00256,-240e-3,3.4
321,112,201,0.002568,-240e-3,3.4
322,112,201,0.002576,-240e-3,3.4
323,112,201,0.002584,-240e-3,3.4
324,113,200,0.002592,-200e-3,3.36
325,112,199,0.0026,-240e-3,3.32
326,112,200,0.002608,-240e-3,3.36
327,113,200,0.002616,-200e-3,3.36
328,112,199,0.002624,-240e-3,3.32
329,112,199,0.002632,-240e-3,3.32
330,113,199,0.00264,-200e-3,3.32
331,113,199,0.002648,-200e-3,3.32
332,113,199,0.002656,-200e-3,3.32
333,113,199,0.002664,-200e-3,3.32
334,113,199,0.002672,-200e-3,3.32
335,113,198,0.00268,-200e-3,3.28
336,112,199,0.002688,-240e-3,3.32
337,112,198,0.002696,-240e-3,3.28
338,112,199,0.002704,-240e-3,3.32
339,112,199,0.002712,-240e-3,3.32
340,112,198,0.00272,-240e-3,3.28
341,113,199,0.002728,-200e-3,3.32
342,113,198,0.002736,-200e-3,3.28
343,112,198,0.002744,-240e-3,3.28
344,113,198,0.002752,-200e-3,3.28
345,112,198,0.00276,-240e-3,3.28
346,112,198,0.002768,-240e-3,3.28
347,112,198,0.002776,-240e-3,3.28
348,112,198,0.002784,-240e-3,3.28
349,112,198,0.002792,-240e-3,3.28
350,112,198,0.0028,-240e-3,3.28
351,112,198,0.002808,-240e-3,3.28
352,112,199,0.002816,-240e-3,3.32
353,112,198,0.002824,-240e-3,3.28
354,112,198,0.002832,-240e-3,3.28
355,112,198,0.00284,-240e-3,3.28
356,112,198,0.002848,-240e-3,3.28
357,112,198,0.002856,-240e-3,3.28
358,111,197,0.002864,-280e-3,3.24
359,112,197,0.002872,-240e-3,3.24
360,111,197,0.00288,-280e-3,3.24
361,111,198,0.002888,-280e-3,3.28
362,111,197,0.002896,-280e-3,3.24
363,111,197,0.002904,-280e-3,3.24
364,111,198,0.002912,-280e-3,3.28
365,111,198,0.00292,-280e-3,3.28
366,111,197,0.002928,-280e-3,3.24
367,111,197,0.002936,-280e-3,3.24
368,111,197,0.002944,-280e-3,3.24
369,109,197,0.002952,-360e-3,3.24
370,110,197,0.00296,-320e-3,3.24
371,109,197,0.002968,-360e-3,3.24
372,109,197,0.002976,-360e-3,3.24
373,109,197,0.002984,-360e-3,3.24
374,109,197,0.002992,-360e-3,3.24
375,109,197,0.003,-360e-3,3.24
376,109,197,0.003008,-360e-3,3.24
377,109,197,0.003016,-360e-3,3.24
378,109,197,0.003024,-360e-3,3.24
379,109,197,0.003032,-360e-3,3.24
380,109,197,0.00304,-360e-3,3.24
381,109,197,0.003048,-360e-3,3.24
382,109,197,0.003056,-360e-3,3.24
383,109,197,0.003064,-360e-3,3.24
384,109,197,0.003072,-360e-3,3.24
385,109,197,0.00308,-360e-3,3.24
386,109,197,0.003088,-360e-3,3.24
387,109,197,0.003096,-360e-3,3.24
388,109,197,0.003104,-360e-3,3.24
389,109,197,0.003112,-360e-3,3.24
390,109,197,0.00312,-360e-3,3.24
391,109,197,0.003128,-360e-3,3.24
392,109,197,0.003136,-360e-3,3.24
393,109,197,0.003144,-360e-3,3.24
394,109,197,0.003152,-360e-3,3.24
395,109,197,0.00316,-360e-3,3.24
396,109,197,0.003168,-360e-3,3.24
397,109,197,0.003176,-360e-3,3.24
398,109,197,0.003184,-360e-3,3.24
399,109,197,0.003192,-360e-3,3.24
400,109,197,0.0032,-360e-3,3.24
401,109,197,0.003208,-360e-3,3.24
402,109,197,0.003216,-360e-3,3.24
403,109,197,0.003224,-360e-3,3.24
404,109,197,0.003232,-360e-3,3.24
405,109,197,0.00324,-360e-3,3.24
406,109,197,0.003248,-360e-3,3.24
407,109,197,0.003256,-360e-3,3.24
408,109,197,0.003264,-360e-3,3.24
409,109,197,0.003272,-360e-3,3.24
410,109,197,0.00328,-360e-3,3.24
411,109,197,0.003288,-360e-3,3.24
412,109,197,0.003296,-360e-3,3.24
413,109,197,0.003304,-360e-3,3.24
414,109,197,0.003312,-360e-3,3.24
415,109,197,0.00332,-360e-3,3.24
416,109,197,0.003328,-360e-3,3.24
417,109,197,0.003336,-360e-3,3.24
418,109,197,0.003344,-360e-3,3.24
419,109,197,0.003352,-360e-3,3.24
420,109,197,0.00336,-360e-3,3.24
421,109,197,0.003368,-360e-3,3.24
422,109,197,0.003376,-360e-3,3.24
423,109,197,0.003384,-360e-3,3.24
